episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
0,-250,0,250,0,0
1,-139,0,40,0,0
2,-311,0,212,0,0
3,-223,0,124,0,0
4,-202,0,103,0,0
5,-252,0,153,0,0
6,-301,0,202,0,0
7,-250,0,250,0,0
8,-123,0,24,0,0
9,-250,0,250,0,0
10,-250,0,250,0,0
11,-241,0,142,0,0
12,-135,0,36,0,0
13,-250,0,250,0,0
14,-125,0,26,0,0
15,-250,0,250,0,0
16,-217,0,118,0,0
17,-144,0,45,0,0
18,-184,0,85,0,0
19,-250,0,250,0,0
20,-250,0,250,0,0
21,-283,0,184,0,0
22,-125,0,26,0,0
23,-250,0,151,0,0
24,-250,0,250,0,0
25,-218,0,119,0,0
26,-123,0,24,0,0
27,-273,0,174,0,0
28,-157,0,58,0,0
29,-175,0,76,0,0
30,-237,0,138,0,0
31,-223,0,124,0,0
32,-250,0,250,0,0
33,-250,0,250,0,0
34,-250,0,250,0,0
35,-250,0,250,0,0
36,-176,0,77,0,0
37,-206,0,107,0,0
38,-142,0,43,0,0
39,-248,0,149,0,0
40,-149,0,50,0,0
41,-156,0,57,0,0
42,-341,0,242,0,0
43,-250,0,250,0,0
44,-170,0,71,0,0
45,-143,0,44,0,0
46,-250,0,250,0,0
47,-310,0,211,0,0
48,-156,0,57,0,0
49,-132,0,33,0,0
50,-322,0,223,0,0
51,-250,0,250,0,0
52,-227,0,128,0,0
53,-273,0,174,0,0
54,-206,0,107,0,0
55,-245,0,146,0,0
56,-131,0,32,0,0
57,-147,0,48,0,0
58,-273,0,174,0,0
59,-205,0,106,0,0
60,-250,0,250,0,0
61,-160,0,61,0,0
62,-253,0,154,0,0
63,-259,0,160,0,0
64,-140,0,41,0,0
65,-311,0,212,0,0
66,-113,0,14,0,0
67,-180,0,81,0,0
68,-156,0,57,0,0
69,-192,0,93,0,0
70,-232,0,133,0,0
71,-250,0,250,0,0
72,-108,0,9,0,0
73,-250,0,250,0,0
74,-318,0,219,0,0
75,-114,0,15,0,0
76,-199,0,100,0,0
77,-153,0,54,0,0
78,-139,0,40,0,0
79,-250,0,250,0,0
80,-250,0,250,0,0
81,-264,0,165,0,0
82,-250,0,250,0,0
83,-342,0,243,0,0
84,-121,0,22,0,0
85,-292,0,193,0,0
86,-279,0,180,0,0
87,-260,0,161,0,0
88,-286,0,187,0,0
89,-250,0,250,0,0
90,-250,0,250,0,0
91,-213,0,114,0,0
92,-320,0,221,0,0
93,-229,0,130,0,0
