episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
361,-191,0,92,0,0
362,-126,0,27,0,0
363,-198,0,99,0,0
364,-250,0,250,0,0
365,-151,0,52,0,0
366,-250,0,250,0,0
367,-263,0,164,0,0
368,-139,0,40,0,0
369,-176,0,77,0,0
370,-288,0,189,0,0
371,-214,0,115,0,0
372,-250,0,250,0,0
373,-250,0,250,0,0
374,-250,0,250,0,0
375,-151,0,52,0,0
376,-211,0,112,0,0
377,-250,0,250,0,0
378,-139,0,40,0,0
379,-113,0,14,0,0
380,-250,0,250,0,0
381,-330,0,231,0,0
382,-216,0,117,0,0
383,-122,0,23,0,0
384,-229,0,130,0,0
385,-268,0,169,0,0
386,-201,0,102,0,0
387,-153,0,54,0,0
388,-249,0,150,0,0
389,-321,0,222,0,0
390,-277,0,178,0,0
391,-176,0,77,0,0
392,-191,0,92,0,0
393,-250,0,250,0,0
394,-154,0,55,0,0
395,-138,0,39,0,0
396,-250,0,250,0,0
397,-250,0,250,0,0
398,-189,0,90,0,0
399,-193,0,94,0,0
400,-153,0,54,0,0
401,-233,0,134,0,0
402,-274,0,175,0,0
403,-261,0,162,0,0
404,-239,0,140,0,0
405,-250,0,250,0,0
406,-171,0,72,0,0
407,-220,0,121,0,0
408,-148,0,49,0,0
409,-213,0,114,0,0
410,-174,0,75,0,0
411,-133,0,34,0,0
412,-219,0,120,0,0
413,-250,0,250,0,0
414,-339,0,240,0,0
415,-337,0,238,0,0
416,-193,0,94,0,0
417,-284,0,185,0,0
418,-267,0,168,0,0
419,-300,0,201,0,0
420,-250,0,250,0,0
421,-114,0,15,0,0
422,-158,0,59,0,0
423,-252,0,153,0,0
424,-147,0,48,0,0
425,-202,0,103,0,0
426,-276,0,177,0,0
427,-230,0,131,0,0
428,-215,0,116,0,0
429,-176,0,77,0,0
430,-149,0,50,0,0
431,-112,0,13,0,0
432,-121,0,22,0,0
433,-250,0,250,0,0
434,-315,0,216,0,0
435,-223,0,124,0,0
436,-320,0,221,0,0
437,-149,0,50,0,0
438,-196,0,97,0,0
439,-250,0,250,0,0
440,-204,0,105,0,0
441,-161,0,62,0,0
442,-260,0,161,0,0
443,-154,0,55,0,0
444,-106,0,7,0,0
445,-140,0,41,0,0
446,-144,0,45,0,0
447,-126,0,27,0,0
448,-151,0,52,0,0
449,-203,0,104,0,0
450,-168,0,69,0,0
451,-226,0,127,0,0
452,-232,0,133,0,0
453,-107,0,8,0,0
454,-226,0,127,0,0
455,-185,0,86,0,0
456,-250,0,250,0,0
457,-196,0,97,0,0
458,-223,0,124,0,0
459,-181,0,82,0,0
460,-296,0,197,0,0
461,-175,0,76,0,0
462,-188,0,89,0,0
463,-319,0,220,0,0
464,-103,0,4,0,0
465,-208,0,109,0,0
466,-228,0,129,0,0
467,-244,0,145,0,0
468,-349,0,250,0,0
469,-251,0,152,0,0
470,-250,0,250,0,0
471,-169,0,70,0,0
472,-250,0,250,0,0
473,-142,0,43,0,0
474,-219,0,120,0,0
475,-286,0,187,0,0
476,-250,0,250,0,0
477,-214,0,115,0,0
478,-160,0,61,0,0
479,-200,0,101,0,0
480,-135,0,36,0,0
481,-143,0,44,0,0
482,-250,0,250,0,0
483,-188,0,89,0,0
484,-123,0,24,0,0
485,-156,0,57,0,0
486,-179,0,80,0,0
487,-187,0,88,0,0
488,-144,0,45,0,0
489,-173,0,74,0,0
490,-250,0,250,0,0
491,-114,0,15,0,0
492,-202,0,103,0,0
493,-110,0,11,0,0
494,-184,0,85,0,0
495,-176,0,77,0,0
496,-250,0,250,0,0
497,-209,0,110,0,0
498,-333,0,234,0,0
499,-176,0,77,0,0
500,-250,0,250,0,0
501,-250,0,250,0,0
502,-319,0,220,0,0
503,-250,0,250,0,0
504,-211,0,112,0,0
505,-206,0,107,0,0
506,-250,0,250,0,0
507,-250,0,250,0,0
508,-250,0,250,0,0
509,-250,0,250,0,0
510,-250,0,250,0,0
511,-250,0,151,0,0
512,-162,0,63,0,0
513,-250,0,250,0,0
514,-250,0,250,0,0
515,-287,0,188,0,0
516,-250,0,250,0,0
517,-319,0,220,0,0
518,-250,0,250,0,0
519,-250,0,250,0,0
520,-250,0,250,0,0
521,-250,0,250,0,0
522,-250,0,250,0,0
523,-250,0,250,0,0
524,-250,0,250,0,0
525,-250,0,250,0,0
526,-250,0,250,0,0
527,-316,0,217,0,0
528,-179,0,80,0,0
529,-250,0,250,0,0
530,-250,0,250,0,0
531,-250,0,250,0,0
532,-272,0,173,0,0
533,-189,0,90,0,0
534,-116,0,17,0,0
535,-250,0,250,0,0
536,-250,0,250,0,0
537,-250,0,250,0,0
538,-167,0,68,0,0
539,-200,0,101,0,0
540,-250,0,250,0,0
541,-224,0,125,0,0
542,-321,0,222,0,0
543,-250,0,250,0,0
544,-250,0,250,0,0
545,-250,0,250,0,0
546,-250,0,250,0,0
547,-250,0,250,0,0
548,-250,0,250,0,0
549,-250,0,250,0,0
550,-250,0,250,0,0
551,-250,0,250,0,0
552,-266,0,167,0,0
553,-250,0,250,0,0
554,-250,0,250,0,0
555,-250,0,250,0,0
556,-250,0,250,0,0
557,-250,0,250,0,0
558,-272,0,173,0,0
559,-250,0,250,0,0
560,-250,0,250,0,0
561,-250,0,250,0,0
562,-250,0,250,0,0
563,-161,0,62,0,0
564,-250,0,250,0,0
565,-250,0,250,0,0
566,-250,0,250,0,0
567,-250,0,250,0,0
568,-239,0,140,0,0
569,-250,0,250,0,0
570,-177,0,78,0,0
571,-250,0,250,0,0
572,-250,0,250,0,0
573,-250,0,250,0,0
574,-294,0,195,0,0
575,-250,0,250,0,0
576,-250,0,250,0,0
577,-250,0,250,0,0
578,-250,0,250,0,0
579,-250,0,250,0,0
580,-250,0,250,0,0
581,-250,0,250,0,0
582,-250,0,250,0,0
583,-250,0,250,0,0
584,-250,0,250,0,0
585,-250,0,250,0,0
586,-250,0,250,0,0
587,-250,0,250,0,0
588,-250,0,250,0,0
589,-250,0,250,0,0
590,-250,0,250,0,0
591,-250,0,250,0,0
592,-250,0,250,0,0
593,-250,0,250,0,0
594,-250,0,250,0,0
595,-250,0,250,0,0
596,-250,0,250,0,0
597,-250,0,250,0,0
598,-250,0,250,0,0
599,-250,0,250,0,0
600,-250,0,250,0,0
601,-250,0,250,0,0
602,-217,0,118,0,0
603,-250,0,250,0,0
604,-250,0,250,0,0
605,-250,0,250,0,0
606,-220,0,121,0,0
607,-250,0,250,0,0
608,-303,0,204,0,0
609,-332,0,233,0,0
610,-250,0,250,0,0
611,-136,0,37,0,0
612,-250,0,250,0,0
613,-250,0,250,0,0
614,-250,0,250,0,0
615,-250,0,250,0,0
616,-250,0,250,0,0
617,-250,0,250,0,0
618,-250,0,250,0,0
619,-250,0,250,0,0
620,-250,0,250,0,0
621,-250,0,250,0,0
622,-250,0,250,0,0
623,-250,0,250,0,0
624,-250,0,250,0,0
625,-250,0,250,0,0
626,-250,0,250,0,0
627,-250,0,250,0,0
628,-250,0,250,0,0
629,-250,0,250,0,0
630,-250,0,250,0,0
631,-250,0,250,0,0
632,-250,0,250,0,0
633,-250,0,250,0,0
634,-250,0,250,0,0
635,-250,0,250,0,0
636,-250,0,250,0,0
637,-250,0,250,0,0
638,-133,0,34,0,0
639,-250,0,250,0,0
640,-250,0,250,0,0
641,-250,0,250,0,0
642,-250,0,250,0,0
643,-250,0,250,0,0
644,-250,0,250,0,0
645,-250,0,250,0,0
646,-250,0,250,0,0
647,-250,0,250,0,0
648,-250,0,250,0,0
649,-247,0,148,0,0
650,-250,0,250,0,0
651,-250,0,250,0,0
652,-250,0,250,0,0
653,-188,0,89,0,0
654,-250,0,250,0,0
655,-250,0,250,0,0
656,-250,0,250,0,0
657,-268,0,169,0,0
658,-250,0,250,0,0
659,-250,0,250,0,0
660,-309,0,210,0,0
661,-160,0,61,0,0
662,-317,0,218,0,0
663,-274,0,175,0,0
664,-250,0,250,0,0
665,-250,0,250,0,0
666,-250,0,250,0,0
667,-250,0,250,0,0
668,-250,0,250,0,0
669,-250,0,250,0,0
670,-221,0,122,0,0
671,-250,0,250,0,0
672,-250,0,250,0,0
673,-250,0,250,0,0
674,-250,0,250,0,0
675,-250,0,250,0,0
676,-250,0,250,0,0
677,-250,0,250,0,0
678,-250,0,250,0,0
679,-250,0,250,0,0
680,-250,0,250,0,0
681,-250,0,250,0,0
682,-250,0,250,0,0
683,-250,0,250,0,0
684,-250,0,250,0,0
685,-250,0,250,0,0
686,-250,0,250,0,0
687,-250,0,250,0,0
688,-250,0,250,0,0
689,-131,0,32,0,0
690,-250,0,250,0,0
691,-250,0,250,0,0
692,-250,0,250,0,0
693,-250,0,250,0,0
694,-250,0,250,0,0
695,-250,0,250,0,0
696,-250,0,250,0,0
697,-250,0,250,0,0
698,-250,0,250,0,0
699,-168,0,69,0,0
700,-250,0,250,0,0
701,-313,0,214,0,0
702,-250,0,250,0,0
703,-250,0,250,0,0
704,-250,0,250,0,0
705,-250,0,250,0,0
706,-250,0,250,0,0
707,-250,0,250,0,0
708,-250,0,250,0,0
709,-250,0,250,0,0
710,-250,0,250,0,0
711,-250,0,250,0,0
712,-250,0,250,0,0
713,-250,0,250,0,0
714,-250,0,250,0,0
715,-250,0,250,0,0
716,-250,0,250,0,0
717,-184,0,85,0,0
718,-250,0,250,0,0
719,-250,0,250,0,0
720,-250,0,250,0,0
721,-250,0,250,0,0
722,-250,0,250,0,0
723,-182,0,83,0,0
724,-250,0,250,0,0
725,-250,0,250,0,0
726,-250,0,250,0,0
727,-250,0,250,0,0
728,-250,0,250,0,0
729,-250,0,250,0,0
730,-250,0,250,0,0
731,-250,0,250,0,0
732,-250,0,250,0,0
733,-250,0,250,0,0
734,-250,0,250,0,0
735,-250,0,250,0,0
736,-250,0,250,0,0
737,-250,0,250,0,0
738,-250,0,250,0,0
739,-250,0,250,0,0
740,-250,0,250,0,0
741,-302,0,203,0,0
742,-250,0,250,0,0
743,-250,0,250,0,0
744,-250,0,250,0,0
745,-250,0,250,0,0
746,-191,0,92,0,0
747,-250,0,250,0,0
748,-250,0,250,0,0
749,-250,0,250,0,0
750,-250,0,250,0,0
751,-250,0,250,0,0
752,-250,0,250,0,0
753,-250,0,250,0,0
754,-250,0,250,0,0
755,-250,0,250,0,0
756,-250,0,250,0,0
757,-250,0,250,0,0
758,-250,0,250,0,0
759,-250,0,250,0,0
760,-330,0,231,0,0
761,-250,0,250,0,0
762,-250,0,250,0,0
763,-250,0,250,0,0
764,-250,0,250,0,0
765,-250,0,250,0,0
766,-250,0,250,0,0
767,-250,0,250,0,0
768,-165,0,66,0,0
769,-250,0,250,0,0
770,-250,0,250,0,0
771,-250,0,250,0,0
772,-250,0,250,0,0
773,-250,0,250,0,0
774,-250,0,250,0,0
775,-250,0,250,0,0
776,-250,0,250,0,0
777,-250,0,250,0,0
778,-250,0,250,0,0
779,-250,0,250,0,0
780,-250,0,250,0,0
781,-250,0,250,0,0
782,-250,0,250,0,0
783,-250,0,250,0,0
784,-250,0,250,0,0
785,-250,0,250,0,0
786,-250,0,250,0,0
787,-250,0,250,0,0
788,-250,0,250,0,0
789,-129,0,30,0,0
790,-250,0,250,0,0
791,-250,0,250,0,0
792,-250,0,250,0,0
793,-250,0,250,0,0
794,-250,0,250,0,0
795,-250,0,250,0,0
796,-250,0,250,0,0
797,-250,0,250,0,0
798,-250,0,250,0,0
799,-120,0,21,0,0
800,-250,0,250,0,0
801,-250,0,250,0,0
802,-250,0,250,0,0
803,-250,0,250,0,0
804,-276,0,177,0,0
805,-250,0,250,0,0
806,-250,0,250,0,0
807,-250,0,250,0,0
808,-286,0,187,0,0
809,-250,0,250,0,0
810,-250,0,250,0,0
811,-250,0,250,0,0
812,-250,0,250,0,0
813,-103,0,4,0,0
814,-188,0,89,0,0
815,-250,0,250,0,0
816,-250,0,250,0,0
817,-250,0,250,0,0
818,-250,0,250,0,0
819,-250,0,250,0,0
820,-250,0,250,0,0
821,-250,0,250,0,0
822,-250,0,250,0,0
823,-250,0,250,0,0
824,-250,0,250,0,0
825,-250,0,250,0,0
826,-250,0,250,0,0
827,-250,0,250,0,0
828,-250,0,250,0,0
829,-250,0,250,0,0
830,-250,0,250,0,0
831,-250,0,250,0,0
832,-275,0,176,0,0
833,-250,0,250,0,0
834,-250,0,250,0,0
835,-250,0,250,0,0
836,-250,0,250,0,0
837,-276,0,177,0,0
838,-190,0,91,0,0
839,-250,0,250,0,0
840,-250,0,250,0,0
841,-272,0,173,0,0
842,-250,0,250,0,0
843,-250,0,250,0,0
844,-264,0,165,0,0
845,-129,0,30,0,0
846,-250,0,250,0,0
847,-250,0,250,0,0
848,-250,0,250,0,0
849,-250,0,250,0,0
850,-250,0,250,0,0
851,-140,0,41,0,0
852,-250,0,250,0,0
853,-250,0,250,0,0
854,-250,0,250,0,0
855,-250,0,250,0,0
856,-250,0,250,0,0
857,-250,0,250,0,0
858,-250,0,250,0,0
859,-250,0,250,0,0
860,-250,0,250,0,0
861,-250,0,250,0,0
862,-250,0,250,0,0
863,-121,0,22,0,0
864,-250,0,250,0,0
865,-250,0,250,0,0
866,-250,0,250,0,0
867,-250,0,250,0,0
868,-250,0,250,0,0
869,-250,0,250,0,0
870,-250,0,250,0,0
871,-250,0,250,0,0
872,-250,0,250,0,0
873,-250,0,250,0,0
874,-250,0,250,0,0
875,-250,0,250,0,0
876,-250,0,250,0,0
877,-250,0,250,0,0
878,-250,0,250,0,0
879,-250,0,250,0,0
880,-250,0,250,0,0
881,-250,0,250,0,0
882,-250,0,250,0,0
883,-250,0,250,0,0
884,-250,0,250,0,0
885,-250,0,250,0,0
886,-250,0,250,0,0
887,-250,0,250,0,0
888,-250,0,250,0,0
889,-250,0,250,0,0
890,-250,0,250,0,0
891,-250,0,250,0,0
892,-250,0,250,0,0
893,-250,0,250,0,0
894,-250,0,250,0,0
895,-250,0,250,0,0
896,-250,0,250,0,0
897,-250,0,250,0,0
898,-250,0,250,0,0
899,-250,0,250,0,0
900,-250,0,250,0,0
901,-250,0,250,0,0
902,-250,0,250,0,0
903,-250,0,250,0,0
904,-250,0,250,0,0
905,-250,0,250,0,0
906,-250,0,250,0,0
907,-250,0,250,0,0
908,-250,0,250,0,0
909,-250,0,250,0,0
910,-250,0,250,0,0
911,-250,0,250,0,0
912,-250,0,250,0,0
913,-250,0,250,0,0
914,-250,0,250,0,0
915,-250,0,250,0,0
916,-250,0,250,0,0
917,-250,0,250,0,0
918,-250,0,250,0,0
919,-250,0,250,0,0
920,-250,0,250,0,0
921,-250,0,250,0,0
922,-250,0,250,0,0
923,-250,0,250,0,0
924,-250,0,250,0,0
925,-250,0,250,0,0
926,-348,0,249,0,0
927,-330,0,231,0,0
928,-250,0,250,0,0
929,-250,0,250,0,0
930,-250,0,250,0,0
931,-250,0,250,0,0
932,-250,0,250,0,0
933,-250,0,250,0,0
934,-250,0,250,0,0
935,-250,0,250,0,0
936,-250,0,250,0,0
937,-250,0,250,0,0
938,-250,0,250,0,0
939,-250,0,250,0,0
940,-250,0,250,0,0
941,-250,0,250,0,0
942,-250,0,250,0,0
943,-250,0,250,0,0
944,-250,0,250,0,0
945,-250,0,250,0,0
946,-250,0,250,0,0
947,-250,0,250,0,0
948,-250,0,250,0,0
949,-250,0,250,0,0
950,-113,0,14,0,0
951,-314,0,215,0,0
952,-250,0,250,0,0
953,-250,0,250,0,0
954,-250,0,250,0,0
955,-250,0,250,0,0
956,-250,0,250,0,0
957,-250,0,250,0,0
958,-250,0,250,0,0
959,-250,0,250,0,0
960,-250,0,250,0,0
961,-250,0,250,0,0
962,-250,0,250,0,0
963,-250,0,250,0,0
