episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
0,-250,0,250,0,0
1,-126,0,27,0,0
2,-219,0,120,0,0
3,-250,0,250,0,0
4,-250,0,250,0,0
5,-159,0,60,0,0
6,-295,0,196,0,0
7,-250,0,250,0,0
8,-222,0,123,0,0
9,-300,0,201,0,0
10,-250,0,250,0,0
11,-117,0,18,0,0
12,-157,0,58,0,0
13,-250,0,250,0,0
14,-250,0,250,0,0
15,-208,0,109,0,0
16,-161,0,62,0,0
17,-116,0,17,0,0
18,-251,0,152,0,0
19,-341,0,242,0,0
20,-250,0,250,0,0
21,-224,0,125,0,0
22,-250,0,250,0,0
23,-180,0,81,0,0
24,-202,0,103,0,0
25,-250,0,250,0,0
26,-325,0,226,0,0
27,-198,0,99,0,0
28,-132,0,33,0,0
29,-134,0,35,0,0
30,-190,0,91,0,0
31,-278,0,179,0,0
32,-111,0,12,0,0
33,-256,0,157,0,0
34,-272,0,173,0,0
35,-207,0,108,0,0
36,-143,0,44,0,0
37,-299,0,200,0,0
38,-329,0,230,0,0
39,-295,0,196,0,0
40,-250,0,250,0,0
41,-335,0,236,0,0
42,-250,0,250,0,0
43,-323,0,224,0,0
44,-298,0,199,0,0
45,-135,0,36,0,0
46,-250,0,250,0,0
47,-250,0,250,0,0
48,-136,0,37,0,0
49,-143,0,44,0,0
50,-113,0,14,0,0
51,-163,0,64,0,0
52,-285,0,186,0,0
53,-250,0,250,0,0
54,-250,0,250,0,0
55,-110,0,11,0,0
56,-219,0,120,0,0
57,-250,0,250,0,0
58,-231,0,132,0,0
59,-131,0,32,0,0
60,-301,0,202,0,0
61,-109,0,10,0,0
62,-248,0,149,0,0
63,-244,0,145,0,0
64,-303,0,204,0,0
65,-159,0,60,0,0
66,-254,0,155,0,0
67,-250,0,250,0,0
68,-250,0,250,0,0
69,-276,0,177,0,0
70,-241,0,142,0,0
71,-250,0,250,0,0
72,-250,0,250,0,0
73,-327,0,228,0,0
74,-250,0,250,0,0
75,-153,0,54,0,0
76,-191,0,92,0,0
77,-317,0,218,0,0
78,-250,0,250,0,0
79,-155,0,56,0,0
80,-250,0,250,0,0
81,-126,0,27,0,0
82,-285,0,186,0,0
83,-230,0,131,0,0
84,-250,0,250,0,0
85,-250,0,250,0,0
86,-243,0,144,0,0
87,-108,0,9,0,0
88,-198,0,99,0,0
89,-250,0,250,0,0
